timestamp,id_mercado,id_liga,momio_1,momio_2,momio_3,vig_pct,tendencia_1,tendencia_2,tendencia_3
2026-06-27T01:42:04.972520,882033592,31907951,1.5,2.95,9.25,11.38,INCR,INCR,DECR
2026-06-27T01:42:04.972587,884831180,31991082,1.025,7.5,76.0,12.21,INCR,INCR,DECR
2026-06-27T01:42:04.972636,882081980,31909280,1.125,5.4,21.0,12.17,DECR,DECR,INCR
2026-06-27T01:42:34.977317,882033592,31907951,1.5,2.9,9.25,11.96,INCR,DECR,DECR
2026-06-27T01:42:34.977378,884831180,31991082,1.03,7.4,76.0,11.92,INCR,INCR,DECR
2026-06-27T01:42:34.977416,882081980,31909280,1.1,5.75,26.0,12.15,INCR,INCR,DECR
2026-06-27T01:43:04.979987,882033592,31907951,1.45,3.0,9.6,12.72,INCR,DECR,INCR
2026-06-27T01:43:04.980046,884831180,31991082,1.03,7.4,76.0,11.92,DECR,DECR,INCR
2026-06-27T01:43:04.980074,881891717,31903378,1.363,3.7,10.6,9.83,INCR,INCR,DECR
2026-06-27T01:43:34.983093,884831180,31991082,1.025,7.5,81.0,12.13,INCR,INCR,DECR
2026-06-27T01:43:34.983154,882033592,31907951,1.444,3.0,10.0,12.59,DECR,INCR,DECR
2026-06-27T01:43:34.983189,882064519,31908718,1.1,5.25,41.0,12.4,DECR,INCR,DECR
2026-06-27T01:43:34.983226,882081980,31909280,1.111,5.6,26.0,11.71,INCR,DECR,INCR
2026-06-27T01:43:34.983256,885515182,32013239,1.769,3.3,3.95,12.15,DECR,INCR,DECR
2026-06-27T01:44:04.987103,884831180,31991082,1.025,7.5,81.0,12.13,INCR,INCR,DECR
2026-06-27T01:44:04.987155,882081954,31909279,2.15,2.3,4.6,11.73,DECR,INCR,INCR
2026-06-27T01:44:04.987190,885515182,32013239,1.8,3.25,3.95,11.64,INCR,INCR,DECR
2026-06-27T01:44:04.987216,881891717,31903378,1.35,3.75,11.0,9.83,INCR,DECR,INCR
2026-06-27T01:44:34.991219,884831180,31991082,1.025,7.5,81.0,12.13,INCR,INCR,DECR
2026-06-27T01:44:34.991416,882064519,31908718,1.09,5.4,46.0,12.44,INCR,DECR,DECR
2026-06-27T01:44:34.991452,882033592,31907951,1.4,3.35,9.75,11.54,INCR,INCR,DECR
2026-06-27T01:44:34.991486,882081954,31909279,2.2,2.25,4.333,12.98,DECR,DECR,DECR
2026-06-27T01:45:04.999436,884831180,31991082,1.015,8.0,91.0,12.12,INCR,INCR,DECR
2026-06-27T01:45:04.999523,882033592,31907951,1.4,3.35,9.75,11.54,DECR,DECR,INCR
2026-06-27T01:45:04.999609,882064519,31908718,1.083,5.75,51.0,11.69,INCR,DECR,INCR
2026-06-27T01:45:35.002902,882081954,31909279,2.15,2.35,4.2,12.87,DECR,DECR,INCR
2026-06-27T01:45:35.002938,885515457,32013246,1.85,3.45,3.5,11.61,DECR,INCR,DECR
2026-06-27T01:45:35.002958,881891717,31903378,1.35,3.7,11.0,10.19,INCR,INCR,DECR
2026-06-27T01:45:35.002973,882033592,31907951,1.363,3.45,10.75,11.66,DECR,INCR,DECR
2026-06-27T01:45:35.002988,884831180,31991082,1.025,7.6,81.0,11.95,INCR,DECR,DECR
2026-06-27T01:46:05.006212,885515457,32013246,1.85,3.4,3.5,12.04,DECR,DECR,INCR
2026-06-27T01:46:05.006283,884831180,31991082,1.015,8.0,101.0,12.01,INCR,INCR,DECR
2026-06-27T01:46:05.006310,882033592,31907951,1.35,3.45,12.0,11.39,DECR,DECR,INCR
2026-06-27T01:46:35.012877,882033592,31907951,1.3,3.55,15.0,11.76,DECR,DECR,INCR
2026-06-27T01:46:35.013071,882064519,31908718,1.071,5.8,56.0,12.4,DECR,INCR,INCR
2026-06-27T01:46:35.013095,882081954,31909279,2.1,2.375,4.4,12.45,INCR,DECR,INCR
2026-06-27T01:46:35.013124,884831180,31991082,1.02,7.6,91.0,12.3,DECR,DECR,INCR
2026-06-27T01:47:05.019389,882033592,31907951,1.222,3.9,20.0,12.47,INCR,INCR,DECR
2026-06-27T01:47:05.019436,885515182,32013239,1.85,3.2,3.8,11.62,DECR,INCR,DECR
2026-06-27T01:47:35.023024,882064519,31908718,1.062,6.2,61.0,11.93,INCR,DECR,INCR
2026-06-27T01:47:35.024357,882033592,31907951,1.2,4.1,23.0,12.07,INCR,INCR,DECR
2026-06-27T01:47:35.024430,881891717,31903378,1.333,3.75,12.0,10.02,INCR,INCR,DECR
2026-06-27T01:47:35.024487,884831180,31991082,1.015,8.0,101.0,12.01,DECR,INCR,INCR
2026-06-27T01:48:05.030109,882064519,31908718,1.09,5.6,46.0,11.77,INCR,DECR,DECR
2026-06-27T01:48:35.033508,885515182,32013239,1.85,3.2,3.8,11.62,INCR,INCR,DECR
2026-06-27T01:48:35.033628,882081980,31909280,1.1,5.6,26.0,12.61,INCR,INCR,DECR
2026-06-27T01:48:35.033819,882033592,31907951,1.181,4.333,26.0,11.6,INCR,INCR,DECR
2026-06-27T01:48:35.033951,882064519,31908718,1.062,6.25,67.0,11.65,DECR,INCR,INCR
2026-06-27T01:48:35.034022,881891717,31903378,1.95,2.95,4.1,9.57,DECR,DECR,INCR
2026-06-27T01:49:05.036991,882081980,31909280,1.083,6.0,31.0,12.23,DECR,INCR,INCR
2026-06-27T01:49:05.037117,884831180,31991082,1.01,8.4,126.0,11.71,DECR,INCR,INCR
2026-06-27T01:49:05.037217,882033592,31907951,1.166,4.4,29.0,11.94,INCR,DECR,INCR
2026-06-27T01:49:05.037268,885515182,32013239,1.8,3.25,3.9,11.97,DECR,INCR,DECR
2026-06-27T01:49:05.037440,882064519,31908718,1.05,6.6,76.0,11.71,INCR,DECR,INCR
2026-06-27T01:49:05.037518,881891717,31903378,1.95,3.1,3.8,9.86,INCR,DECR,INCR
2026-06-27T01:49:35.041036,885515182,32013239,1.75,3.2,4.2,12.2,DECR,INCR,DECR
2026-06-27T01:49:35.041101,882081980,31909280,1.111,5.6,26.0,11.71,DECR,DECR,INCR
2026-06-27T01:49:35.041146,882064519,31908718,1.04,6.8,81.0,12.09,DECR,INCR,INCR
2026-06-27T01:49:35.041181,882033592,31907951,1.153,4.6,29.0,11.92,INCR,INCR,DECR
2026-06-27T01:49:35.041213,885515457,32013246,1.85,3.35,3.55,12.07,INCR,DECR,DECR
2026-06-27T01:50:05.046015,881891717,31903378,1.909,3.2,3.85,9.61,INCR,INCR,INCR
2026-06-27T01:50:05.047036,882033592,31907951,1.133,4.75,34.0,12.26,INCR,DECR,INCR
2026-06-27T01:50:05.047305,882064519,31908718,1.025,7.5,101.0,11.88,INCR,DECR,INCR
2026-06-27T01:50:05.047367,882081980,31909280,1.125,5.4,23.0,11.76,DECR,DECR,INCR
2026-06-27T01:50:05.047471,884831180,31991082,1.01,8.25,126.0,11.92,INCR,DECR,
2026-06-27T01:50:35.050472,882033592,31907951,1.111,5.1,41.0,12.06,INCR,INCR,DECR
2026-06-27T01:50:35.050522,882064519,31908718,1.015,8.0,126.0,11.82,DECR,INCR,INCR
2026-06-27T01:50:35.050550,885515182,32013239,1.7,3.25,4.4,12.32,DECR,INCR,DECR
2026-06-27T01:50:35.050574,881891717,31903378,1.9,3.2,3.9,9.52,DECR,INCR,DECR
2026-06-27T01:50:35.050599,885515457,32013246,1.833,3.35,3.65,11.8,DECR,DECR,INCR
2026-06-27T01:51:05.052520,881891717,31903378,1.909,3.3,3.65,10.08,INCR,DECR,INCR
2026-06-27T01:51:05.052589,882064519,31908718,1.01,8.2,126.0,12.0,INCR,INCR,DECR
2026-06-27T01:51:35.056656,882033592,31907951,1.083,5.75,51.0,11.69,INCR,INCR,DECR
2026-06-27T01:51:35.056716,881891717,31903378,1.909,3.35,3.55,10.4,DECR,INCR,INCR
2026-06-27T01:52:05.077280,882033592,31907951,1.03,6.6,501.0,12.44,INCR,INCR,DECR
2026-06-27T01:52:05.077330,881891717,31903378,1.833,3.5,3.75,9.79,DECR,INCR,INCR
2026-06-27T01:52:35.091864,882033592,31907951,1.1,6.6,16.0,12.31,INCR,DECR,INCR
2026-06-27T01:52:35.091978,881891717,31903378,1.222,4.333,18.0,10.47,INCR,DECR,INCR
2026-06-27T01:53:05.098701,881891717,31903378,1.25,4.1,16.0,10.64,INCR,DECR,INCR
2026-06-27T01:53:05.098920,882033592,31907951,1.071,7.6,18.0,12.08,INCR,DECR,INCR
2026-06-27T01:53:35.101933,882033592,31907951,1.062,7.5,20.0,12.5,INCR,DECR,INCR
2026-06-27T01:53:35.102045,881891717,31903378,1.285,4.0,15.0,9.49,DECR,INCR,DECR
2026-06-27T01:53:35.102080,885515457,32013246,1.25,5.0,8.8,11.36,DECR,INCR,INCR
2026-06-27T01:53:35.102108,885515182,32013239,1.8,3.1,4.2,11.62,DECR,INCR,DECR
2026-06-27T01:54:05.105775,885515457,32013246,1.25,4.8,8.2,13.03,DECR,DECR,INCR
2026-06-27T01:55:05.118602,881891717,31903378,1.25,4.1,16.0,10.64,INCR,INCR,DECR
2026-06-27T01:55:35.132907,885515457,32013246,1.285,4.75,8.2,11.07,INCR,INCR,DECR
2026-06-27T01:56:05.136234,881891717,31903378,1.285,4.0,16.0,9.07,DECR,DECR,INCR
2026-06-27T01:58:05.171342,885515457,32013246,1.3,4.6,7.5,12.0,INCR,INCR,DECR
2026-06-27T01:59:05.185103,881891717,31903378,1.25,4.1,17.0,10.27,INCR,INCR,DECR
2026-06-27T01:59:05.185233,885515182,32013239,1.8,3.0,4.333,11.97,INCR,INCR,DECR
2026-06-27T01:59:35.189799,885515182,32013239,1.75,3.1,4.5,11.62,INCR,DECR,INCR
2026-06-27T01:59:35.189837,881891717,31903378,1.222,4.4,20.0,9.56,INCR,INCR,DECR
2026-06-27T02:00:05.198450,881891717,31903378,1.25,4.1,17.0,10.27,DECR,INCR,DECR
2026-06-27T02:02:05.221467,885515182,32013239,2.3,2.75,3.1,12.1,INCR,DECR,DECR
2026-06-27T02:02:35.259935,885515182,32013239,2.05,3.1,3.2,12.29,INCR,DECR,DECR
2026-06-27T02:03:05.330849,885516549,32013281,1.45,4.333,5.0,12.04,DECR,INCR,INCR
2026-06-27T02:03:05.330901,885516953,32013304,2.333,2.5,3.45,11.85,INCR,DECR,DECR
2026-06-27T02:03:35.346045,885516359,32013276,2.05,3.0,3.4,11.53,DECR,DECR,INCR
2026-06-27T02:04:05.350519,885516359,32013276,1.95,3.2,3.45,11.52,INCR,INCR,DECR
2026-06-27T02:04:05.350583,885516953,32013304,2.35,2.5,3.4,11.96,DECR,DECR,INCR
2026-06-27T02:04:05.350617,885515644,32013251,1.55,4.2,4.2,12.14,INCR,INCR,DECR
2026-06-27T02:04:35.353526,885516359,32013276,2.05,2.95,3.4,12.09,DECR,INCR,DECR
2026-06-27T02:05:05.356668,885515457,32013246,1.3,4.4,8.0,12.15,DECR,INCR,DECR
2026-06-27T02:05:35.359756,885516359,32013276,2.0,3.0,3.55,11.5,INCR,INCR,DECR
2026-06-27T02:05:35.359793,881891717,31903378,1.181,4.6,26.0,10.26,INCR,INCR,DECR
2026-06-27T02:05:35.359811,882081980,31909280,1.111,5.6,26.0,11.71,INCR,INCR,DECR
2026-06-27T02:06:05.362462,885515644,32013251,1.64,3.8,4.1,11.68,DECR,DECR,INCR
2026-06-27T02:06:05.362602,881891717,31903378,1.181,4.6,26.0,10.26,INCR,DECR,INCR
2026-06-27T02:06:05.362675,882081936,31909278,2.0,2.2,5.8,12.7,DECR,DECR,INCR
2026-06-27T02:06:35.367107,881891717,31903378,1.181,4.6,26.0,10.26,INCR,DECR,INCR
2026-06-27T02:06:35.367159,885515644,32013251,1.55,4.2,4.2,12.14,INCR,INCR,DECR
2026-06-27T02:07:05.372839,882081980,31909280,1.1,5.6,29.0,12.21,INCR,INCR,DECR
2026-06-27T02:07:05.372977,885516359,32013276,1.909,3.2,3.5,12.2,INCR,DECR,DECR
2026-06-27T02:07:05.373031,885516549,32013281,1.48,4.2,4.8,12.21,INCR,DECR,DECR
2026-06-27T02:07:05.373064,881891717,31903378,1.181,4.6,26.0,10.26,INCR,DECR,INCR
2026-06-27T02:08:05.380428,882081936,31909278,2.1,2.15,5.75,11.52,INCR,DECR,INCR
2026-06-27T02:08:05.380495,881891717,31903378,1.166,4.75,29.0,10.26,INCR,DECR,INCR
2026-06-27T02:08:35.383357,885515644,32013251,1.533,4.2,4.333,12.12,INCR,DECR,INCR
2026-06-27T02:08:35.383428,885515599,32013250,2.3,2.55,3.4,12.11,DECR,INCR,DECR
2026-06-27T02:09:05.393787,885515182,32013239,1.95,3.1,3.55,11.71,INCR,DECR,INCR
2026-06-27T02:09:05.393837,881891717,31903378,1.166,4.75,29.0,10.26,DECR,INCR,INCR
2026-06-27T02:09:05.393871,885516359,32013276,1.285,5.0,7.4,11.33,DECR,DECR,INCR
2026-06-27T02:09:05.393900,885515644,32013251,1.533,4.2,4.4,11.77,DECR,INCR,INCR
2026-06-27T02:09:35.400753,885516359,32013276,1.363,4.5,6.0,12.26,DECR,DECR,INCR
2026-06-27T02:09:35.400832,881891717,31903378,1.181,4.5,26.0,10.74,DECR,DECR,DECR
2026-06-27T02:10:05.404709,881891717,31903378,1.153,4.8,31.0,10.79,INCR,DECR,INCR
2026-06-27T02:10:35.407321,885515644,32013251,1.55,4.1,4.333,11.99,INCR,DECR,DECR
2026-06-27T02:10:35.407380,882081936,31909278,2.1,2.2,5.4,11.59,DECR,DECR,INCR
2026-06-27T02:10:35.407399,885515182,32013239,2.05,3.0,3.4,11.53,INCR,INCR,DECR
2026-06-27T02:10:35.407415,882081954,31909279,1.9,2.625,4.75,11.78,DECR,INCR,INCR
2026-06-27T02:11:35.416621,881891717,31903378,1.125,5.4,41.0,9.85,DECR,INCR,INCR
2026-06-27T02:12:05.420732,885515457,32013246,1.3,4.333,8.25,12.12,DECR,INCR,DECR
2026-06-27T02:12:05.420769,881891717,31903378,1.111,5.5,46.0,10.36,DECR,DECR,INCR
2026-06-27T02:12:35.425652,885515457,32013246,1.285,4.4,8.8,11.91,DECR,INCR,INCR
2026-06-27T02:12:35.425752,885515599,32013250,2.3,2.55,3.35,12.54,DECR,DECR,INCR
2026-06-27T02:12:35.425814,881891717,31903378,1.125,5.4,41.0,9.85,INCR,DECR,INCR
2026-06-27T02:13:05.429531,885515457,32013246,1.3,4.333,8.6,11.63,INCR,INCR,DECR
2026-06-27T02:13:05.429573,885516953,32013304,1.5,4.1,4.75,12.11,INCR,INCR,DECR
2026-06-27T02:13:05.429595,881891717,31903378,1.125,5.5,41.0,9.51,INCR,DECR,INCR
2026-06-27T02:13:05.429616,885515182,32013239,1.95,3.0,3.65,12.01,DECR,INCR,INCR
2026-06-27T02:13:35.434959,881891717,31903378,1.111,5.6,46.0,10.04,INCR,DECR,INCR
2026-06-27T02:13:35.435084,885515644,32013251,2.35,2.35,3.75,11.77,INCR,INCR,DECR
2026-06-27T02:13:35.435210,885516359,32013276,1.4,4.333,5.8,11.75,DECR,DECR,INCR
2026-06-27T02:14:05.279525,885515182,32013239,2.05,2.95,3.45,11.66,INCR,DECR,DECR
2026-06-27T02:14:05.279595,882081954,31909279,1.833,2.75,4.75,11.97,DECR,INCR,DECR
2026-06-27T02:14:05.279651,885516359,32013276,1.4,4.333,5.8,11.75,DECR,DECR,INCR
2026-06-27T02:45:30.442189,882081954,31909279,1.04,6.8,76.0,12.18,DECR,INCR,INCR
2026-06-27T02:45:30.442245,882081936,31909278,1.333,4.75,6.4,11.7,INCR,DECR,DECR
2026-06-27T02:45:30.442283,885515457,32013246,1.25,4.2,14.0,10.95,INCR,INCR,INCR
2026-06-27T02:45:30.442313,885516359,32013276,1.35,4.0,7.5,12.41,DECR,DECR,INCR
2026-06-27T02:45:30.453894,885517153,32013309,1.363,3.9,7.25,12.8,DECR,DECR,INCR
2026-06-27T02:46:00.457334,882081954,31909279,1.083,5.75,46.0,11.9,INCR,DECR,DECR
2026-06-27T02:46:00.457410,885515182,32013239,1.181,4.75,17.0,11.61,DECR,INCR,INCR
2026-06-27T02:46:00.457451,885516359,32013276,1.333,4.2,8.25,10.95,INCR,INCR,DECR
2026-06-27T02:46:30.467172,885517153,32013309,1.333,4.0,8.2,12.21,INCR,INCR,DECR
2026-06-27T02:46:30.467245,882081954,31909279,1.02,7.75,101.0,11.93,INCR,INCR,DECR
2026-06-27T02:46:30.467296,885516359,32013276,1.35,4.0,7.6,12.23,DECR,DECR,INCR
2026-06-27T02:46:30.467343,885516953,32013304,1.111,6.5,15.0,12.06,INCR,INCR,DECR
2026-06-27T02:46:30.467394,882081936,31909278,1.285,5.1,6.8,12.13,DECR,DECR,INCR
2026-06-27T02:46:30.467442,885515182,32013239,2.2,2.3,4.4,11.66,INCR,DECR,DECR
2026-06-27T02:47:00.472300,885516549,32013281,1.615,3.1,5.5,12.36,DECR,DECR,INCR
2026-06-27T02:47:00.472355,885515182,32013239,2.15,2.25,4.8,11.79,INCR,DECR,DECR
2026-06-27T02:47:00.472383,885515644,32013251,1.222,4.8,10.0,12.67,INCR,DECR,DECR
2026-06-27T02:47:30.475675,882081936,31909278,1.333,4.75,6.4,11.7,INCR,DECR,DECR
2026-06-27T02:47:30.475720,885515644,32013251,1.2,5.1,11.0,12.03,INCR,INCR,DECR
2026-06-27T02:47:30.475745,885515182,32013239,2.1,2.2,5.25,12.12,INCR,INCR,DECR
2026-06-27T02:48:00.480033,885515644,32013251,1.222,5.0,10.25,11.59,DECR,INCR,DECR
2026-06-27T02:48:00.480094,882081954,31909279,1.03,6.6,501.0,12.44,DECR,INCR,INCR
2026-06-27T02:48:00.480131,882081936,31909278,1.3,4.8,6.6,12.91,INCR,INCR,DECR
2026-06-27T02:48:30.483023,882081936,31909278,1.285,5.2,7.0,11.34,INCR,DECR,INCR
2026-06-27T02:48:30.483090,885515599,32013250,1.363,3.85,7.6,12.5,DECR,INCR,INCR
2026-06-27T02:49:00.486080,885515644,32013251,1.2,5.0,11.0,12.42,INCR,INCR,DECR
2026-06-27T02:49:00.486144,882081936,31909278,1.25,5.6,7.5,11.19,DECR,INCR,INCR
2026-06-27T02:49:00.486177,885515599,32013250,1.4,3.75,7.0,12.38,DECR,DECR,INCR
2026-06-27T02:49:30.491902,882081936,31909278,1.222,5.75,7.75,12.13,INCR,INCR,DECR
2026-06-27T02:50:00.495761,882081936,31909278,1.222,5.8,7.8,11.89,DECR,INCR,INCR
2026-06-27T02:50:30.499824,882081936,31909278,1.222,6.0,7.75,11.4,DECR,INCR,INCR
2026-06-27T02:51:00.503465,885515182,32013239,2.0,2.333,5.25,11.91,INCR,INCR,DECR
2026-06-27T02:51:00.503526,882081936,31909278,1.2,6.25,8.0,11.83,DECR,INCR,INCR
2026-06-27T02:51:30.513713,882081936,31909278,1.181,6.6,8.4,11.73,INCR,DECR,INCR
2026-06-27T02:52:00.518515,882081936,31909278,1.153,7.0,8.8,12.38,DECR,INCR,INCR
2026-06-27T02:52:00.518554,885515182,32013239,1.95,2.333,5.5,12.33,INCR,DECR,DECR
2026-06-27T02:52:30.527344,885515457,32013246,2.0,2.9,3.65,11.88,INCR,INCR,INCR
2026-06-27T02:53:00.531256,882081936,31909278,1.125,7.75,9.75,12.05,DECR,INCR,INCR
2026-06-27T02:53:00.531319,885515457,32013246,1.95,2.7,4.1,12.71,DECR,INCR,DECR
2026-06-27T02:53:00.531354,885515182,32013239,1.909,2.35,5.6,12.79,INCR,INCR,DECR
2026-06-27T02:53:30.533904,882081936,31909278,1.111,8.2,10.25,11.96,INCR,INCR,DECR
2026-06-27T02:54:00.535696,882081936,31909278,1.083,9.0,11.0,12.54,DECR,DECR,INCR
2026-06-27T02:54:30.544758,882081936,31909278,1.062,10.25,12.0,12.25,DECR,INCR,INCR
2026-06-27T02:54:30.544819,885515457,32013246,1.9,2.625,4.8,11.56,INCR,DECR,INCR
2026-06-27T02:55:00.550542,885515182,32013239,1.85,2.5,5.5,12.24,DECR,INCR,INCR
2026-06-27T02:55:00.550615,885515457,32013246,1.85,2.875,4.2,12.65,DECR,DECR,INCR
2026-06-27T02:55:00.550653,882081936,31909278,1.05,10.8,13.0,12.19,INCR,DECR,INCR
2026-06-27T02:55:30.560003,882081936,31909278,1.071,9.75,11.0,12.72,DECR,INCR,DECR
2026-06-27T02:55:30.560071,885515457,32013246,1.833,2.4,6.2,12.35,DECR,INCR,DECR
2026-06-27T02:56:00.546622,885515457,32013246,1.833,2.75,4.75,11.97,INCR,DECR,DECR
